GPU: NVIDIA GeForce RTX 5090
VRAM cap: 30.0GB (88% of 34GB)
BigBaseline: 63,486,976 params
Resumed from ./weights_frank/best.pt: step=90000, val_loss=6.9694

Training from step 90000 to 500000
Batch: 8 x 4 = 32
============================================================
`trust_remote_code` is not supported anymore.
Please check that the Hugging Face dataset 'openwebtext' isn't based on a loading script and remove `trust_remote_code`.
If the dataset is based on a loading script, please ask the dataset author to remove it and convert it to a standard format like Parquet.
Token indices sequence length is longer than the specified maximum sequence length for this model (1100 > 1024). Running this sequence through the model will result in indexing errors
  step= 150000  CE=5.6330  lr=2.56e-04  spd=6.9s/s  ETA=14.0h
  >>> VAL=6.6087 (best=6.5606) PPL=741.5
  step= 150500  CE=5.6197  lr=2.56e-04  spd=6.9s/s  ETA=14.0h
  step= 151000  CE=5.6317  lr=2.56e-04  spd=6.9s/s  ETA=14.0h
  step= 151500  CE=5.6150  lr=2.55e-04  spd=6.9s/s  ETA=14.0h
  step= 152000  CE=5.6101  lr=2.55e-04  spd=6.9s/s  ETA=14.0h
  step= 152500  CE=5.6475  lr=2.55e-04  spd=6.9s/s  ETA=13.9h
  step= 153000  CE=5.6374  lr=2.54e-04  spd=6.9s/s  ETA=13.9h
  step= 153500  CE=5.6235  lr=2.54e-04  spd=6.9s/s  ETA=13.9h
  step= 154000  CE=5.6414  lr=2.54e-04  spd=6.9s/s  ETA=13.9h
  step= 154500  CE=5.6236  lr=2.53e-04  spd=6.9s/s  ETA=13.9h
  step= 155000  CE=5.6412  lr=2.53e-04  spd=6.9s/s  ETA=13.8h
  step= 155500  CE=5.5993  lr=2.53e-04  spd=6.9s/s  ETA=13.8h
  step= 156000  CE=5.6282  lr=2.52e-04  spd=6.9s/s  ETA=13.8h
  step= 156500  CE=5.6289  lr=2.52e-04  spd=6.9s/s  ETA=13.8h
  step= 157000  CE=5.6255  lr=2.52e-04  spd=6.9s/s  ETA=13.8h
  step= 157500  CE=5.6361  lr=2.51e-04  spd=6.9s/s  ETA=13.7h
  step= 158000  CE=5.5788  lr=2.51e-04  spd=6.9s/s  ETA=13.7h
  step= 158500  CE=5.6164  lr=2.51e-04  spd=6.9s/s  ETA=13.7h
  step= 159000  CE=5.6383  lr=2.50e-04  spd=6.9s/s  ETA=13.7h
  step= 159500  CE=5.6168  lr=2.50e-04  spd=6.9s/s  ETA=13.7h
  step= 160000  CE=5.6252  lr=2.50e-04  spd=6.9s/s  ETA=13.7h
  >>> VAL=6.5329 (best=6.5606) PPL=687.4
  step= 160500  CE=5.6050  lr=2.49e-04  spd=6.9s/s  ETA=13.6h
  step= 161000  CE=5.6145  lr=2.49e-04  spd=6.9s/s  ETA=13.6h
  step= 161500  CE=5.6367  lr=2.49e-04  spd=6.9s/s  ETA=13.6h
  step= 162000  CE=5.6462  lr=2.48e-04  spd=6.9s/s  ETA=13.6h
  step= 162500  CE=5.5863  lr=2.48e-04  spd=6.9s/s  ETA=13.6h
  step= 163000  CE=5.5891  lr=2.48e-04  spd=6.9s/s  ETA=13.5h
  step= 163500  CE=5.6138  lr=2.47e-04  spd=6.9s/s  ETA=13.5h
  step= 164000  CE=5.6246  lr=2.47e-04  spd=6.9s/s  ETA=13.5h
  step= 164500  CE=5.6021  lr=2.47e-04  spd=6.9s/s  ETA=13.5h
  step= 165000  CE=5.6255  lr=2.46e-04  spd=6.9s/s  ETA=13.5h
  step= 165500  CE=5.6189  lr=2.46e-04  spd=6.9s/s  ETA=13.4h
  step= 166000  CE=5.5927  lr=2.45e-04  spd=6.9s/s  ETA=13.4h
  step= 166500  CE=5.5674  lr=2.45e-04  spd=6.9s/s  ETA=13.4h
  step= 167000  CE=5.6079  lr=2.45e-04  spd=6.9s/s  ETA=13.4h
  step= 167500  CE=5.6028  lr=2.44e-04  spd=6.9s/s  ETA=13.4h
  step= 168000  CE=5.6131  lr=2.44e-04  spd=6.9s/s  ETA=13.3h
  step= 168500  CE=5.6042  lr=2.44e-04  spd=6.9s/s  ETA=13.3h
  step= 169000  CE=5.6128  lr=2.43e-04  spd=6.9s/s  ETA=13.3h
  step= 169500  CE=5.6011  lr=2.43e-04  spd=6.9s/s  ETA=13.3h
